"","x"
"3143",1.09842692736549e-08
"3144",2.41224244390191
"3145",0.000538805994285545
"3146",4.91319093279052e-06
"3147",1.2276313872569e-05
"3148",2.54415052601135e-07
"3149",0.00110088817257057
"3150",2.26527513793001e-06
"3151",0.00122229001438123
"3152",0.00441434299095229
"3153",2.26793794928038e-06
"3154",0.000123839050454396
"3155",3.61429252516139e-05
"3156",0.00228360804854059
"3157",4.61418585545561e-06
"3158",1.62654914234311e-09
"3159",6.30000916754427e-08
"3160",0.000576425791831514
"3161",0.000161961636673053
"3162",1.29593104597259e-05
"3163",0.00126643494141833
"3164",0.000579524924473958
"3165",9.38742549963297e-05
"3166",0.000118681786659553
"3167",0.000186712949555477
"3168",8.06589888564954e-06
"3169",2.54846759717969e-06
"3170",1.12054026361732e-06
"3171",0.000523536620577411
"3172",2.09156317518478e-07
"3173",0.00100438293957166
"3174",49.1096007929375
"3175",2.24351567608186e-06
"3176",1.50310391948823e-05
"3177",3.60988251621516e-05
"3178",0.0288136860765944
"3179",0.0151949710590303
"3180",8.39159335837537e-05
"3181",0.000101225404778644
"3182",1.05392169189842e-05
"3183",6.88040113090004e-06
"3184",0.0461208480515565
"3185",5.1593159394033e-08
"3186",8.38854817156009e-06
"3187",6.31536858929825e-09
"3188",0.00028509872073454
"3189",6.97841087498085e-06
"3190",0.000634842843866804
"3191",0.000140543555777814
"3192",1.22851037839413e-05
"3193",0.00064607440098756
"3194",0.000137842309884096
"3195",1.10944449225898e-06
"3196",0.00652837764458832
"3197",2.66794820645899e-06
"3198",1.19089827327729e-06
"3199",0.00324918926010118
"3200",3.04662411746098e-05
"3201",5.22479732849491e-06
"3202",6.32045284665976e-06
"3203",2.18585703099378e-07
"3204",2.21147780803761e-08
"3205",8.9635209201423e-05
"3206",3.01674586720912e-06
"3207",2.56810187089418e-07
"3208",3.76026058350899e-06
"3209",0.010051133970344
"3210",0.000519544909362175
"3211",2.05600139645894e-07
"3212",1.99039371104718e-07
"3213",6.21400669595009e-08
"3214",0.356748142957254
"3215",0.00110315919704549
"3216",0.0327241945920051
"3217",0.00114959663373142
"3218",9.3321204680699e-06
"3219",0.000238167793256355
"3220",4.94960209671467e-07
"3221",1.83852057748067e-06
"3222",1.50905860363238e-08
"3223",2.6814363614459e-09
"3224",0.000632793673797602
"3225",2.63419130521944
"3226",2.15685389282064e-06
"3227",0.00290110366635961
"3228",0.00167616253617979
"3229",0.000166519109645634
"3230",1.66553384309336e-06
"3231",0.0013470648171978
"3232",1.6280605094846e-11
"3233",8.56980928008125e-06
"3234",0.00266237150146693
"3235",0.000153748877484147
"3236",0.0755203984575931
"3237",0.008006774869224
"3238",0.00026193322820798
"3239",5.23613186436928e-09
"3240",1.3151122171159e-07
"3241",1.13027309396091e-07
"3242",0.000448392369984721
"3243",0.000181382886988759
"3244",2.45122707418119e-05
"3245",3.06970780876379e-11
"3246",0.000199390213424072
"3247",0.00010628001038839
"3248",2.35658738392896e-07
"3249",0.000943844800406449
"3250",9.4101283101609e-07
"3251",1.87729702554725e-07
"3252",3.31443771940872e-05
"3253",3.51177239892184e-06
"3254",1.89598534402136e-06
"3255",4.27291829001747e-09
"3256",0.000165410188885106
"3257",0.000250861775697256
"3258",4.06148301955367e-09
"3259",1.37441116966816e-08
"3260",0.00825917343993201
"3261",6.10805426698994e-05
"3262",1.44016720892569e-06
"3263",2.45131295742616e-05
"3264",1.78616399419617e-06
"3265",3.64594130922029e-07
"3266",0.0119369061058849
"3267",0.00319830147426267
"3268",3.51806215234428e-06
"3269",0.00619017780145932
"3270",3.28125897436283e-07
"3271",1.7178601076292e-07
"3272",1.00550455763425e-06
"3273",2.16948993656668e-06
"3274",0.000366928782377907
"3275",1.11171337587792
"3276",0.0079732884639588
"3277",0.00152034819225553
"3278",2.12931243488137e-09
"3279",0.000122232481378196
"3280",5.19270719273382e-05
"3281",0.00104049600267485
"3282",0.000141280004586957
"3283",5.37390533777326e-05
"3284",0.0264932628377624
"3285",3.07763265225392e-05
"3286",9.85230768000772e-07
"3287",0.00141042016604128
"3288",4.51094192193551e-08
"3289",1.21093724605975e-06
"3290",8.56486218144696e-05
"3291",2.4650640583001e-06
"3292",4.79950027691465e-08
"3293",0.0100386509692899
"3294",0.000460030413602246
"3295",2.42391964567878e-05
"3296",2.62926599462631e-05
"3297",6.1387977856747e-08
"3298",0.000395096064352927
"3299",4.67995259387048e-05
"3300",0.000314409655052469
"3301",0.000327656352687582
"3302",0.000340823041234694
"3303",0.00444761083550929
"3304",0.00114715213882744
"3305",1.21659175842718e-07
"3306",8.53635254524769e-06
"3307",0.000512762880469869
"3308",4.79556445250595e-05
"3309",0.00226380185872968
"3310",5.62976543083536e-05
"3311",9.94355720835571e-06
"3312",2.02833291979397e-09
"3313",4.68320765122183e-06
"3314",7.46544768164646e-05
"3315",1.82456052046322e-09
"3316",0.00123185813729834
"3317",6.37361525622309e-06
"3318",0.00362865422123275
"3319",0.0257508297682584
"3320",1.96647156885857e-05
"3321",0.0122495323603965
"3322",8.80370139460141e-06
"3323",5.09103739306439e-07
"3324",2.46042910011809e-05
"3325",7.86766200942646e-06
"3326",6.44266134913517e-08
"3327",0.41113113120214
"3328",1.1858409110853e-05
"3329",0.000137464363087709
"3330",0.0528741660501905
"3331",1.11004967341956e-06
"3332",0.0138258528049521
"3333",0.000545424064753489
"3334",3.65702373920331e-07
"3335",6.73063419941476e-05
"3336",0.00661218153747034
"3337",2.31210154757455e-05
"3338",5.21605076450418
"3339",0.000788732976433622
"3340",0.000169461381533364
"3341",2.2750045365296e-05
"3342",2.13278186924841e-05
"3343",6.85145799014616e-06
"3344",1.38291088405538e-08
"3345",2.41493514608391e-06
"3346",1.69347676748428e-06
"3347",4.77326710940945e-07
"3348",4.80691536729226e-08
"3349",2.83331867733114e-06
"3350",1.11611271221091e-05
"3351",4.78342895229697e-05
"3352",2.00399843782068e-06
"3353",6.57612256742238e-09
"3354",0.00102802946686629
"3355",1.68272005614708e-05
"3356",4.12660874401169e-05
"3357",1.36643071728109e-07
"3358",5.64718829943408e-05
"3359",5.04178945256026e-07
"3360",2.90725005295419e-09
"3361",8.79703963262266e-09
"3362",0.000128939417481704
"3363",0.000168687457588609
"3364",0.0128839581108465
"3365",0.000760231004968712
"3366",2.15348957581719e-05
"3367",0.000853752064601999
"3368",5.01143962469202e-05
"3369",2.51303207005282e-05
"3370",0.00310186952242135
"3371",4.23790492853018e-06
"3372",0.000136964427203585
"3373",8.06237917015813e-05
"3374",2.42977300511632e-05
"3375",1.01155330862392e-06
"3376",0.00331553327155892
"3377",0.00037745104825449
"3378",4.27388254289805e-08
"3379",3.71913827816126e-06
"3380",3.95373453605521e-10
"3381",8.25278006028107e-06
"3382",0.000140889587664673
"3383",6.53594121910758e-05
"3384",3.91906257148242e-06
"3385",3.32300880317395e-06
"3386",3.03066844114657e-05
"3387",7.67967827932005e-10
"3388",9.69099589203033e-06
"3389",2.34641399341203e-06
"3390",2.69828554693351e-06
"3391",0.00182506667093495
"3392",3.09013677061668e-08
"3393",1.89821288936686e-07
"3394",0.000609587681234389
"3395",2.80677593428161e-06
"3396",4.34610387079639e-06
"3397",1.38960132242369e-08
"3398",1.84590165410091e-06
"3399",6.77682115761992e-08
"3400",5.94624785869685e-06
"3401",0.00557862742192822
"3402",1.07952687524006e-06
"3403",1.6577616430537e-06
"3404",0.00719035518511438
"3405",0.000551362706942409
"3406",0.000182057324703847
"3407",3.3728051389442e-05
"3408",1.51583028035466e-07
"3409",1.38518732748268e-05
"3410",3.48202392060685e-06
"3411",3.07946923282203e-05
"3412",1.08154080536584e-06
"3413",1.19195979164651e-06
"3414",1.00751918610237e-05
"3415",2.16408961793641e-05
"3416",2.78281126738203e-05
"3417",1.99592788928877e-06
"3418",0.0064783204502864
"3419",0.00193812649295969
"3420",0.000251426061800028
"3421",1.89956023043697e-06
"3422",5.69648007434451e-06
"3423",0.00104455047677259
"3424",2.99968256244578e-05
"3425",1.01064055334172e-05
"3426",4.7871623052061e-05
"3427",4.52318247761992e-07
"3428",0.0174204982114239
"3429",9.51423773700854e-08
"3430",3.67619555607584
"3431",0.00186913788220089
"3432",2.9771475337063e-05
"3433",4.4374750989833e-11
"3434",8.87654348528383e-11
"3435",1.60627235445179e-08
"3436",7.27177421764132e-05
"3437",0.00210361174739269
"3438",7.39978528915414e-08
"3439",4.00850528175491e-06
"3440",4.08357711346698e-05
"3441",2.34295407916572e-05
"3442",9.56368682746501e-07
"3443",0.000536794936268911
"3444",2.67712519595924e-05
"3445",3.91657560549069e-06
"3446",3.17350071395944e-05
"3447",0.00229605991321399
"3448",1.51615201636674e-06
"3449",0.153591633995445
"3450",1.2995460183693
"3451",0.00110308908401808
"3452",5.52337016581192e-05
"3453",3.68205803646117e-08
"3454",0.000995783298390339
"3455",1.07643247160682e-08
"3456",3.30500740074601e-05
"3457",0.000168939147209542
"3458",3.91771004683386e-06
"3459",8.56136194707691e-05
"3460",1.46498696846475e-07
"3461",0.173298354732833
"3462",5.65212546374206e-08
"3463",0.000751108850486636
"3464",9.61124782610383e-07
"3465",3.37121458149429e-06
"3466",0.0139011387705564
"3467",0.00205989583777566
"3468",1.10555205166788e-07
"3469",0.00307465665251824
"3470",1.95329653376764e-07
"3471",6.48969291092826e-05
"3472",0.000198379392400767
"3473",1.53180659622264e-07
"3474",0.00981337200571663
"3475",2.9625185241017e-08
"3476",3.89017043113361e-05
"3477",2.09234940046529e-08
"3478",0.947542921474802
"3479",3.80944902291893e-05
"3480",1.39154597107235e-07
"3481",0.395153616913891
"3482",8.37735288645072e-06
"3483",0.000552342830661608
"3484",0.00359461755578177
"3485",0.000294306088393505
"3486",4.6401064437016e-06
"3487",0.00126049478301079
"3488",2.14976573439282e-07
"3489",0.00732951804109686
"3490",0.00112027630880527
"3491",9.47546029761548e-05
"3492",0.00096482522745032
"3493",1.32425810544028e-08
"3494",2.25878079721443e-07
"3495",0.000204284922783824
"3496",7.72058843481762e-07
"3497",0.000536989307655726
"3498",0.000243854018766774
"3499",2.17458344071607e-07
"3500",1.55635674142701e-06
"3501",2.69926449251723e-08
"3502",8.74957968357493e-06
"3503",8.91115997046372e-06
"3504",3.49677121664846e-05
"3505",9.78459923253905e-06
"3506",8.24790146208817e-05
"3507",1.22193259600719e-07
"3508",3.94876534777685e-07
"3509",0.0241704208788721
"3510",3.36107396305247e-05
"3511",8.78496865278974e-05
"3512",0.000259716126194862
"3513",5.54307326567663e-09
"3514",0.00199699743079756
"3515",0.00581452294672675
"3516",1.53257072300367e-05
"3517",0.0254061847331043
"3518",3.21512119749197e-11
"3519",0.00907577557277967
"3520",5.83014197460465e-07
"3521",1.67675154406677e-07
"3522",1.46946894019313e-05
"3523",0.000117382412016144
"3524",1.3246913618214e-06
"3525",0.000369324138426887
"3526",0.000173458608332828
"3527",8.06871598151774e-06
"3528",5.31791512100564e-07
"3529",1.33310364647446e-05
"3530",0.184714775585699
"3531",2.68029432981388e-06
"3532",1.50447901895897e-05
"3533",0.163643540378737
"3534",0.000127665023417864
"3535",0.00155827572619865
"3536",7.01083578592316e-06
"3537",0.000774149547181102
"3538",7.20785612816765e-05
"3539",0.000861183009376021
"3540",0.542647943718561
"3541",0.0298659725287057
"3542",0.00100735916382683
"3543",0.00100825079693089
"3544",2.47954662181364e-06
"3545",1.33396354954405e-07
"3546",8.56925566929346e-10
"3547",2.49710344232621e-08
"3548",4.90745955221299e-05
"3549",9.71971141651056e-05
"3550",1.22852018209541e-07
"3551",0.000221361875538979
"3552",3.57404384538102e-05
"3553",0.00115127417649213
"3554",6.24026156044348e-06
"3555",6.10431873919673e-08
"3556",3.22978785396945e-07
"3557",6.1424577348303e-07
"3558",0.000209700991363075
"3559",1.01019768583154e-07
"3560",4.40419878551703e-08
"3561",0.00292832431873323
"3562",8.80972527082682e-06
"3563",0.00603858779064957
"3564",0.000406368389045998
"3565",1.57027563508083e-05
"3566",0.00134582081696585
"3567",0.0178585726404626
"3568",0.000490361373532334
"3569",5.66822813523945e-06
"3570",0.00057858905852632
"3571",0.0151509478718103
"3572",4.16277108791089e-07
"3573",2.37046380946649e-06
"3574",4.54831179231691e-05
"3575",4.64669665446852e-05
"3576",0.00115021763471631
"3577",1.88256729865477e-06
"3578",3.86086717170439e-09
"3579",1.79649746020042e-07
"3580",1.17028507421655e-05
"3581",4.71187035294921e-08
"3582",3.79261735426713e-07
"3583",0.00638670755367429
"3584",3.15509446383445e-07
"3585",0.00391922680648196
"3586",1.77707057839679e-05
"3587",4.58153707887602e-06
"3588",0.000160963347051093
"3589",4.17745223263221e-06
"3590",0.026153161330158
"3591",3.18608823837909e-07
"3592",5.43129841832863e-06
"3593",1.49379840654746e-08
"3594",0.000973099984637336
"3595",3.05176609068641e-08
"3596",5.88665688961216e-08
"3597",1.35012030915711e-07
"3598",0.000149574009306623
"3599",0.00312394384676488
"3600",0.000107059135914701
"3601",5.512713821936e-05
"3602",3.55795589416609e-07
"3603",0.000262532946581923
"3604",1.65258301826423e-07
"3605",8.06464049592861e-09
"3606",0.000676375701003596
"3607",0.00077154537752782
"3608",0.000140868435224406
"3609",6.35656525083491e-05
"3610",9.09090704256311e-08
"3611",7.82061557412187e-05
"3612",2.05270725001343e-07
"3613",0.000161669444940871
"3614",7.72901882864138e-07
"3615",0.00159331668095464
"3616",0.00121116955461633
"3617",0.0356297577517626
"3618",0.000528036590505372
"3619",9.62184763240275e-07
"3620",0.000582826920801056
"3621",1.34762529402975e-06
"3622",0.000291096624883967
"3623",0.0373058211842753
"3624",0.000144396755476442
"3625",0.00129789653194438
"3626",3.85466977263564e-09
"3627",1.1687925293779e-05
"3628",0.000643683002841502
"3629",2.32034356527054e-09
"3630",0.000311769210236399
"3631",0.00018900955314451
"3632",6.58032418748458e-07
"3633",2.74510689703251e-06
"3634",2.10151420510344e-05
"3635",1.08622851326891e-05
"3636",4.68952165337962e-05
"3637",0.0029633759854618
"3638",1.38722764566939e-09
"3639",0.0117651356793012
"3640",0.000679110050800665
"3641",9.64671225349969e-08
"3642",7.37533171798261e-05
"3643",9.82275649206065e-06
"3644",0.000249093152730682
"3645",5.82477928018698e-07
"3646",0.000964143020626928
"3647",3.88243258619753e-07
"3648",3.12566884847131e-06
"3649",2.89389353869888e-06
"3650",7.75743713710523e-05
"3651",0.0023859192702979
"3652",3.73249664264416e-08
"3653",3.89748996081429e-05
"3654",2.27533065219705e-05
"3655",3.41546746334044e-10
"3656",2.46757574250112e-07
"3657",6.86401120757492e-08
"3658",0.00028869440113598
"3659",0.000733859416144967
"3660",3.59624013777389e-05
"3661",0.000293581513035987
"3662",0.593980832512906
"3663",0.00163111687045674
"3664",0.000106440251785036
"3665",2.23391835217367e-06
"3666",0.000136508922642929
"3667",1.36570648232091e-06
"3668",8.03239633429333e-09
"3669",1.25783782704458e-05
"3670",0.0111111604807387
"3671",6.77991993099982e-05
"3672",2.22770839469094e-10
"3673",1.1647094883683e-06
"3674",8.1394642997302e-09
"3675",1.00713776542401e-06
"3676",5.9286086321807e-05
"3677",3.25316088136077e-09
"3678",2.84419064556408e-05
"3679",2.98622793234848e-05
"3680",1.3106685567759e-07
"3681",2.66689901309421e-05
"3682",3.65857938196509e-06
"3683",0.00227056627444991
"3684",0.143758040217921
"3685",5.98356822533083e-08
"3686",3.66082123585476e-06
"3687",0.0245049147650798
"3688",3.67426204472079e-05
"3689",1.15122150498595e-08
"3690",8.98974073015574e-07
"3691",1.47888483950224e-05
"3692",5.56239700650125e-09
"3693",0.000142741465208392
"3694",2.42721531951086e-06
"3695",4.40226688778693e-06
"3696",0.000502070050760762
"3697",4.54571105331711e-06
"3698",8.63166557536413e-08
"3699",1.00137711700733e-05
"3700",1.45982315286036e-07
"3701",0.197366381853594
"3702",0.0174563866366682
"3703",0.176988659115007
"3704",0.000115724209101471
"3705",4.94034983080301e-09
"3706",2.69902119800766e-05
"3707",0.0142920527778248
"3708",1.45952039420093e-09
"3709",0.000294885592688586
"3710",1.75179306399934e-08
"3711",3.58677665391233e-11
"3712",0.00271506590172004
"3713",1.59843647395052e-05
"3714",0.0301756563371939
"3715",1.70702012988068e-10
"3716",0.000485587724800008
"3717",4.26060445880359e-08
"3718",0.000999958002149977
"3719",3.43649738175722e-07
"3720",6.01476354280665e-05
"3721",6.28805667552512e-05
"3722",5.6919900211214e-07
"3723",4.54985146195401e-10
"3724",8.0054755428906e-09
"3725",1.30350565000939e-09
"3726",0.0519741794138342
"3727",0.0394700542970992
"3728",2.89303276369602e-05
"3729",0.00334035140156702
"3730",3.60560093903777e-05
"3731",5.37546315113817e-05
"3732",0.00180020225709597
"3733",0.00111487444790007
"3734",3.54355631689188e-06
"3735",4.67312169482777e-08
"3736",0.00246571585709853
"3737",2.4562831624133e-06
"3738",9.36298874227185e-06
"3739",2.42507227570821e-05
"3740",7.27095561810899e-07
"3741",4.33917195167215e-10
"3742",7.80372458545984e-05
"3743",0.000459115666185699
"3744",4.2044814234835e-06
"3745",0.000144812333050066
"3746",0.0368673092093461
"3747",7.06065835182986e-09
"3748",7.34454817094732e-06
"3749",3.34347257954416e-06
"3750",7.48259869317622e-08
"3751",3.52991067806604e-05
"3752",1.26419016348277e-06
"3753",6.54905684131957e-07
"3754",7.26638862019308e-08
"3755",3.81414289794532e-05
"3756",1.15125950124726e-05
"3757",3.66396619347975e-05
"3758",0.000824713667809324
"3759",0.0230418370823095
"3760",0.00725905246762892
"3761",0.0121747851440464
"3762",7.1042546395344e-09
"3763",3.43273662995603e-05
"3764",5.76761263579847e-05
"3765",2.38403017009999e-05
"3766",0.00260557983167592
"3767",0.0022778574247882
"3768",3.8388513373766e-05
"3769",1.6917165187986e-07
"3770",1.52507383451876e-06
"3771",2.16204266083219e-07
"3772",4.10673354483948e-06
"3773",1.60264683401338e-05
"3774",1.49107686050744e-07
"3775",2.19619816729685e-07
"3776",1.04152876585561e-05
"3777",0.000480316026932401
"3778",2.24749493224228e-10
"3779",0.00893137887827194
"3780",0.000220065553686678
"3781",0.000111526155125677
"3782",1.9772235712675e-06
"3783",3.25917817289869e-05
"3784",1.90486960531009e-06
"3785",1.77113620315672e-07
"3786",5.8282376252574e-06
"3787",2.25815071792764e-06
"3788",3.66368186967e-06
"3789",0.000445134745083332
"3790",6.22475560949976e-10
"3791",1.05536386261523e-06
"3792",4.66412051155084e-06
"3793",8.43562265117276e-07
"3794",0.000275914358883277
"3795",0.000195521026695243
"3796",2.54609486633312e-07
"3797",5.83002848048223e-08
"3798",6.4481329701622e-07
"3799",1.34151839902997e-05
"3800",3.42213637230706e-08
"3801",6.78925169589816e-09
"3802",9.17962555561756e-05
"3803",0.00131693699707091
"3804",2.49596832830172e-07
"3805",0.0122745854077778
"3806",2.78018420880562e-07
"3807",1.91723075492983e-09
"3808",0.000103634295335733
"3809",4.82225587731851e-07
"3810",7.21391974040587e-05
"3811",6.93485866399624e-10
"3812",0.000457112576778322
"3813",5.55656500537661e-05
"3814",3.23819820521404e-05
"3815",0.769343090978635
"3816",0.140816334822384
"3817",0.000358135355604496
"3818",0.000982804403486064
"3819",1.50713408216153e-05
"3820",0.0160199346054552
"3821",0.000544223612902919
"3822",3.12672953193683e-11
"3823",1.2471074101446e-06
"3824",0.0405781436881169
"3825",5.64093008614037e-05
"3826",0.00291404328043295
"3827",0.00436589185618945
"3828",3.82397980461647e-05
"3829",0.137751598373163
"3830",0.000374192702091983
"3831",0.000777100403896376
"3832",0.063347251346658
"3833",0.0111824874032053
"3834",2.02026908284315e-07
"3835",1.03120869588723e-05
"3836",1.9850751629995e-06
"3837",1.53238640002277e-07
"3838",5.63892952440992e-05
"3839",1.9696330422854e-05
"3840",1.13653721729353e-05
"3841",3.68393512147194e-07
"3842",1.01327174590882e-05
"3843",1.59609038701333e-07
"3844",1.81217664162986e-06
"3845",0.000147024806448717
"3846",2.7591712555226e-07
"3847",2.57855600958608e-05
"3848",4.32647346565147e-06
"3849",2.6096650362789e-08
"3850",0.263429728147826
"3851",5.50846026203114e-05
"3852",7.89085441941721e-05
"3853",2.99789900964784e-05
"3854",1.0847706084474e-06
"3855",0.000311418175302938
"3856",3.68831670253161e-05
"3857",2.55334903878656e-07
"3858",4.6569497209845e-05
"3859",6.58107215994941e-05
"3860",7.33666116210642e-05
"3861",3.56770294029146e-08
"3862",1.14548933859934e-05
"3863",1.71494689087282e-08
"3864",9.997122473998e-06
"3865",0.000609744241728511
"3866",1.7024947076426e-09
"3867",9.43989210430488e-06
"3868",0.00219485966923131
"3869",1.81651926859058e-06
"3870",5.8537742988836e-05
"3871",1.37365531257299e-06
"3872",2.91095800841601e-07
"3873",8.60361655836762e-06
"3874",2.11373791828839e-07
"3875",5.20697125593529e-05
"3876",1.07804772067045e-07
"3877",0.0051964297927244
"3878",2.93103387857139e-09
"3879",1.69451788439228e-06
"3880",3.49075313071701e-05
"3881",0.000167170070964497
"3882",0.00188100794176208
"3883",8.19272688358329e-05
"3884",1.19958067508293e-05
"3885",7.07280446690369e-06
"3886",3.72635396329521e-05
"3887",1.88255265617091e-06
"3888",2.61637333856259e-08
"3889",5.10321009827325e-07
"3890",4.59950555890108e-05
"3891",0.00197300246663004
"3892",4.86851742974407e-05
"3893",2.99569865396839e-05
"3894",2.25962039532225e-05
"3895",0.000104376749535663
"3896",0.00344218809355888
"3897",1.6720166690235e-05
"3898",2.04737618347011e-05
"3899",2.51744001269774e-07
"3900",0.0583501210423714
"3901",2.08671014588644e-05
"3902",1.44202528132984e-06
"3903",5.79991590187265e-05
"3904",1.32088494846e-08
"3905",7.65370719623006e-08
"3906",1.37598491894139e-06
"3907",0.000234810864539627
"3908",1.11910926664036e-07
"3909",4.57002069219921e-08
"3910",1.0713231897021e-08
"3911",2.01643574092682e-05
"3912",2.85021892700804e-10
"3913",6.84738400115206
"3914",5.25640957583285e-08
"3915",1.29762585610702e-08
"3916",4.68552935883627e-08
"3917",3.27075154910148e-06
"3918",3.26923867431206e-08
"3919",3.03529449844463e-07
"3920",1.3317627742159e-11
"3921",0.000226385467724939
"3922",1.76063118822907e-06
"3923",1.13459967300826e-07
"3924",8.85742700017146e-09
"3925",0.00243557725512748
"3926",1.57507311821685e-06
"3927",2.02819357373369e-06
"3928",4.99521953410718e-09
"3929",0.000126371984030847
"3930",9.03739639403472e-06
"3931",0.000862154194726583
"3932",1.25839274120122e-06
"3933",3.55051588067674e-08
"3934",5.54147197599057e-06
"3935",1.27741402093845e-06
"3936",0.00219002933855531
"3937",0.000545420200146463
"3938",5.30493401192773e-07
"3939",2.55941082373868e-06
"3940",1.8978021744794e-06
"3941",2.48772329094852e-05
"3942",2.91362840101694e-06
"3943",2.49076048266787e-07
"3944",7.12238468552616e-08
"3945",3.5307048320193e-06
"3946",0.00120770823719085
"3947",0.000235783161856016
"3948",3.74745715639552e-08
"3949",3.0980569392129e-11
"3950",3.40000081368595e-07
"3951",0.0145419005828178
"3952",5.4391461576472e-05
"3953",6.67160913924212e-05
"3954",7.40262990657759e-07
"3955",1.19528871001033e-06
"3956",1.0288987711617e-10
"3957",0.133505197297225
"3958",0.0574575930335891
"3959",2.46966321851559e-06
"3960",1.11547144359564e-05
"3961",0.00750297519018284
"3962",3.02543285741767e-05
"3963",0.000582549019272757
"3964",0.000192533429063426
"3965",0.00113788422798365
"3966",0.0010965034957327
"3967",2.48701906379846e-08
"3968",6.68109116704671e-05
"3969",1.18708185289903e-08
"3970",0.396353337276253
"3971",5.50514090768703e-05
"3972",0.0321202855011486
"3973",5.08494684959817e-08
"3974",0.0594284427731334
"3975",0.00261414430204148
"3976",1.86934902515336e-07
"3977",0.000318688853275634
"3978",3.88258195979967e-09
"3979",1.02241068147307e-08
"3980",7.4851496410667e-05
"3981",0.000105304359774168
"3982",0.0018160927425561
"3983",5.52057948387177e-06
"3984",0.0405439783715495
"3985",1.81963986832418e-05
"3986",0.0583084964018484
"3987",2.05734460509932e-08
"3988",4.00023622323522e-06
"3989",0.000929196961017382
"3990",2.04701071902104e-07
"3991",0.000265270416598999
"3992",0.00179415099555581
"3993",0.000924953360889199
"3994",1.0021641626817e-05
"3995",2.89162114415192e-06
"3996",0.00226235440641674
"3997",4.45102971081184e-07
"3998",1.13001686826447e-05
"3999",4.26470415022166e-05
"4000",0.00121870015353656
"4001",2.46731413587962e-05
"4002",0.000106512603880453
"4003",0.11165080240853
"4004",0.00888219676334012
"4005",0.02298071871819
"4006",4.42733191459748e-06
"4007",5.25533746047933e-08
"4008",3.14047974156141e-06
"4009",1.82224129754134e-07
"4010",1.14179902307278e-05
"4011",4.49019061474239e-05
"4012",1.07457648337728e-06
"4013",1.10734483829041e-05
"4014",7.7819933940863e-09
"4015",0.000436942864879491
"4016",2.0647108118288e-05
"4017",9.2265237724994e-05
"4018",9.14508300790317e-10
"4019",8.87672066125594e-06
"4020",0.0141722215112898
"4021",2.6973170040355e-07
"4022",6.40881742707132e-08
"4023",2.51060164543485e-05
"4024",3.6625439133628e-07
"4025",0.00025955972130677
"4026",4.31468895697118e-07
"4027",8.00645673666832e-07
"4028",2.01142156893571e-07
"4029",0.000170260672660691
"4030",0.000129198719029842
"4031",8.93511710203886e-07
"4032",1.80504584759689e-08
"4033",2.06002703509963e-05
"4034",0.000159951244458104
"4035",1.74307837490454e-05
"4036",3.88597477002832e-05
"4037",1.45928188139951e-05
"4038",6.65976796775206e-06
"4039",0.000179322070637954
"4040",3.48462338302909e-06
"4041",0.0289716640645812
"4042",0.00327858410355492
"4043",1.3288684797398e-05
"4044",4.77812356953806e-05
"4045",1.07862905822071e-05
"4046",3.5588984644183e-07
"4047",4.19282886674921e-06
"4048",0.00153116804837129
"4049",0.00252556133546017
"4050",3.59275852188262e-08
"4051",3.41398717899004e-05
"4052",4.99336463417185e-08
"4053",0.000282836066306569
"4054",2.28249433022861e-05
"4055",1.32811804344206e-05
"4056",0.00029462451147442
"4057",7.99393646992432e-08
"4058",0.000816126220179616
"4059",6.09996045122916e-07
"4060",0.00321485964473442
"4061",8.04781509709392e-07
"4062",3.86976327931246e-05
"4063",3.58179209628755e-05
"4064",0.000314498169205189
"4065",1.49758407143101e-09
"4066",0.00196525177976362
"4067",5.41325435301399e-07
"4068",0.000180659763966296
"4069",1.89629232186429e-05
"4070",1.27618898489205e-07
"4071",8.5176664239887e-05
"4072",0.00100351823399749
"4073",5.00780480578518e-07
"4074",0.000120930881660219
"4075",9.60628622926102e-08
"4076",2.05955398527762e-05
"4077",4.48453104141172e-08
"4078",8.36455349477484e-05
"4079",0.000107855136855249
"4080",7.63094276809479e-10
"4081",0.0133417342144065
"4082",5.8099314047661e-05
"4083",4.455100393535e-07
"4084",6.72957317115182e-05
"4085",2.19010222975961e-05
"4086",2.54861706309574e-09
"4087",1.84694311046707e-08
"4088",9.03366407796053e-05
"4089",0.00194692732601497
"4090",0.000284548564171527
"4091",2.50486316170046e-05
"4092",2.89109246274626e-08
"4093",9.82762634688329e-06
"4094",1.26318870289222e-07
"4095",0.000234028722076787
"4096",0.609591684950879
"4097",4.45271726728486e-08
"4098",0.00016544684380735
"4099",0.000102467419622125
"4100",2.92434039794478e-05
"4101",5.03828599408951e-05
"4102",7.83820415569302e-05
"4103",1.10323394051222e-05
"4104",6.27584856177052e-06
"4105",5.1177877351809e-08
"4106",0.00145468629260568
"4107",0.0126572662316481
"4108",3.27045316264e-06
"4109",8.37006510780406e-05
"4110",2.3507048557693e-07
"4111",3.31591673214443e-08
"4112",0.00131313810718036
"4113",5.99992024814375e-07
"4114",0.00929838006911647
"4115",0.000393634500878677
"4116",3.3407469863539e-05
"4117",0.000189130486443893
"4118",3.9685954623747e-09
"4119",0.000272647647627088
"4120",3.00375039793845e-05
"4121",1.25075859566868e-05
"4122",1.72627627909951e-06
"4123",5.74416747209353e-07
"4124",7.5406283653405e-08
